age,nationality,marital_status,education_level,destination_country,visa_type,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved
50,American,Single,Masters,Canada,Tourist,311,930,58442,17,3,1,1,0
37,Nigerian,Divorced,Bachelors,Australia,Student,353,10761,146986,9,5,0,0,0
23,Nigerian,Single,High School,Germany,Student,269,7093,28177,15,2,0,1,0
18,British,Single,High School,UK,Work,176,1452,29725,1,1,0,0,0
39,Chinese,Married,PhD,UK,Work,291,8201,95582,11,5,1,0,0
50,Chinese,Single,High School,UK,Student,74,7838,140581,11,4,0,0,0
19,American,Divorced,Bachelors,Germany,Work,271,14733,103254,3,4,1,0,0
65,American,Married,High School,Australia,Tourist,122,1967,78401,10,0,1,0,1
33,Canadian,Divorced,High School,Canada,Work,182,7162,55096,12,2,0,0,0
49,Canadian,Single,PhD,Australia,Student,225,6939,114923,16,0,0,0,1
50,Australian,Single,Masters,Canada,Work,223,2646,149196,16,1,0,0,1
61,British,Married,Masters,Germany,Tourist,146,2750,55949,3,3,0,0,0
53,Canadian,Single,Bachelors,USA,Tourist,238,1859,44393,2,2,0,0,0
29,Australian,Divorced,High School,Australia,Work,151,1624,166421,14,5,1,0,0
56,American,Divorced,PhD,Australia,Tourist,300,4498,100792,6,0,0,0,1
50,Canadian,Divorced,Bachelors,Canada,Tourist,48,508,30952,3,0,0,0,0
57,Nigerian,Married,Masters,Australia,Work,335,7274,8805,20,5,0,0,0
64,British,Single,Bachelors,UK,Work,181,14900,77695,2,4,0,0,0
33,Nigerian,Married,Bachelors,USA,Tourist,288,12860,81946,4,3,1,0,0
64,German,Divorced,Bachelors,Australia,Student,52,11482,131000,1,0,0,0,1
48,Canadian,Single,PhD,Germany,Tourist,319,2259,130773,4,4,0,0,0
50,Nigerian,Divorced,PhD,France,Student,278,7360,16773,20,3,0,0,0
21,German,Single,High School,USA,Student,44,4575,172118,5,0,1,0,1
62,Nigerian,Divorced,Masters,USA,Tourist,347,10216,197917,13,5,0,0,0
30,British,Married,PhD,USA,Tourist,275,8010,94203,7,4,1,0,1
61,German,Divorced,PhD,USA,Work,292,5687,112177,19,3,1,0,0
34,British,Divorced,Masters,France,Tourist,341,7989,13541,11,5,1,0,0
58,American,Single,High School,Australia,Tourist,58,1345,85329,20,5,1,0,0
21,Indian,Divorced,PhD,France,Tourist,243,13403,166107,13,3,1,0,0
66,Chinese,Divorced,PhD,USA,Work,32,6328,12810,6,2,1,0,0
63,British,Divorced,High School,USA,Work,284,1435,60048,13,5,0,0,0
25,Australian,Married,Masters,Canada,Work,95,5774,117852,3,5,0,0,0
56,Nigerian,Single,PhD,Canada,Work,12,3032,171674,18,5,0,0,0
19,Nigerian,Single,High School,France,Work,128,1553,15692,19,5,1,0,0
46,Indian,Married,Masters,Australia,Work,15,10773,196586,15,4,1,0,0
37,Canadian,Divorced,High School,UK,Work,280,3827,26148,12,4,0,0,0
59,American,Single,Masters,France,Work,160,1511,11060,11,4,1,0,0
37,Chinese,Single,Masters,Australia,Tourist,165,10360,89001,15,1,0,0,1
54,German,Married,PhD,Australia,Work,207,7001,197768,5,2,0,0,1
52,Canadian,Married,Masters,France,Work,251,6046,39649,5,0,1,0,1
18,American,Married,Masters,Canada,Tourist,192,2445,98717,6,5,1,0,0
36,German,Single,Masters,Australia,Work,272,1671,15547,8,1,0,0,1
26,Australian,Divorced,Bachelors,UK,Work,271,5240,111120,13,3,1,0,0
69,British,Divorced,High School,UK,Student,178,14110,104826,19,5,0,0,0
35,British,Married,High School,Australia,Student,79,5362,72251,8,5,1,0,0
42,British,Divorced,Bachelors,Canada,Work,103,14029,176350,3,4,0,0,0
60,Chinese,Divorced,Masters,USA,Tourist,248,3471,178041,9,1,0,0,1
18,Indian,Divorced,Bachelors,Australia,Student,271,5922,43771,2,3,1,0,0
56,Australian,Single,Bachelors,USA,Student,308,2196,141246,19,0,1,0,1
52,Canadian,Divorced,Masters,Canada,Student,128,5193,28315,19,2,1,0,1
68,Chinese,Single,PhD,France,Student,325,9962,89953,4,5,0,0,0
23,American,Single,Masters,USA,Work,144,7410,19549,13,5,0,0,0
46,Indian,Divorced,High School,UK,Tourist,362,8733,173672,0,0,0,0,1
24,Indian,Divorced,Masters,UK,Student,53,13598,136692,12,1,1,0,1
39,Australian,Single,Masters,Germany,Student,359,3472,148309,3,5,0,0,0
25,Australian,Married,Masters,Germany,Work,114,2560,163641,6,5,1,0,0
33,American,Married,PhD,France,Student,96,10628,63297,11,1,0,0,1
54,German,Divorced,High School,Australia,Tourist,105,9211,87909,8,5,1,0,0
19,American,Married,High School,USA,Work,122,2059,137218,12,4,0,0,0
45,Chinese,Single,Masters,Canada,Tourist,182,8352,90888,2,5,1,0,0
57,Australian,Single,Bachelors,USA,Student,307,10158,161951,5,5,0,0,0
49,American,Married,Bachelors,France,Tourist,101,1241,67606,7,5,0,0,0
50,Indian,Married,Bachelors,USA,Work,67,5144,158648,8,5,0,1,0
38,Indian,Single,PhD,Australia,Tourist,208,11064,33203,9,3,0,0,0
26,German,Divorced,PhD,Canada,Student,265,10622,118006,0,2,0,0,1
19,American,Divorced,PhD,UK,Work,184,4545,58644,16,4,0,0,0
44,British,Married,PhD,UK,Student,179,867,111500,12,0,0,1,1
43,Australian,Single,Masters,Germany,Student,196,11362,72302,12,5,0,1,0
36,American,Divorced,PhD,Australia,Student,285,7324,92885,20,2,0,0,0
28,Canadian,Married,Masters,Australia,Work,214,9085,193140,2,2,1,0,1
19,Chinese,Divorced,Masters,Australia,Student,214,12008,121486,16,5,0,0,0
44,Canadian,Single,PhD,UK,Work,132,2582,53504,2,2,1,0,0
67,Nigerian,Divorced,Bachelors,Germany,Student,311,14645,69554,19,3,0,0,0
33,Nigerian,Single,PhD,UK,Student,331,11525,64221,16,5,0,0,0
42,Canadian,Single,PhD,Canada,Work,240,2133,40445,12,0,1,0,1
55,Australian,Married,PhD,Germany,Tourist,304,644,186572,14,0,0,0,1
27,Canadian,Divorced,PhD,USA,Student,173,4764,140796,11,2,1,0,1
63,Canadian,Married,Masters,Germany,Work,284,2153,13774,6,5,1,0,0
69,Indian,Married,Bachelors,USA,Work,162,5064,52382,5,1,0,0,1
25,Nigerian,Divorced,Masters,Australia,Tourist,280,1722,52745,17,4,1,0,0
39,Canadian,Married,PhD,UK,Student,153,4602,170271,17,1,0,0,1
47,German,Divorced,PhD,France,Work,299,4625,16022,7,4,0,0,0
51,Nigerian,Single,PhD,USA,Student,220,11186,187211,11,0,1,0,1
22,German,Divorced,PhD,Canada,Student,210,8200,45385,12,1,0,0,1
36,British,Married,PhD,Canada,Student,40,3416,11561,16,4,0,0,0
42,American,Married,Masters,UK,Tourist,115,11402,25716,7,0,0,0,1
31,German,Single,Masters,France,Work,315,4161,128519,7,1,1,0,1
32,Indian,Divorced,Bachelors,UK,Tourist,282,8704,16820,20,0,1,0,1
37,Nigerian,Married,Bachelors,France,Work,59,11752,155001,16,0,0,0,1
19,Chinese,Married,Masters,Canada,Tourist,48,4799,177826,8,5,1,0,0
52,German,Single,Bachelors,Germany,Student,108,779,78301,4,0,1,0,1
22,German,Divorced,Masters,USA,Work,297,13171,151300,2,5,1,0,0
20,Australian,Married,PhD,Australia,Tourist,96,7942,69072,19,3,1,0,1
35,British,Divorced,Masters,Australia,Tourist,8,7063,196921,12,3,1,0,0
18,Canadian,Single,Bachelors,USA,Student,271,14354,146160,7,5,1,0,0
50,German,Single,Masters,Australia,Student,139,2054,176488,10,3,0,0,0
54,Nigerian,Married,High School,Germany,Work,234,2118,125130,6,4,1,0,0
39,Australian,Married,Bachelors,Canada,Work,157,6169,73892,7,4,0,0,0
32,Nigerian,Divorced,Masters,UK,Tourist,46,13054,76050,20,3,1,0,1
37,German,Divorced,Bachelors,France,Tourist,8,4287,108474,3,3,1,0,0
58,Canadian,Single,Masters,France,Work,72,11276,27353,4,3,0,0,0
39,German,Divorced,High School,UK,Work,139,14010,63993,19,2,0,0,1
61,Indian,Single,High School,France,Student,328,8258,112790,7,1,0,1,0
25,Chinese,Divorced,PhD,France,Tourist,103,1451,99646,2,0,0,0,1
35,Chinese,Divorced,Masters,UK,Tourist,275,3436,7355,14,4,1,0,0
41,Nigerian,Divorced,Masters,Germany,Work,217,2260,18381,3,1,1,0,0
51,Australian,Divorced,Masters,USA,Tourist,238,2597,135434,0,5,1,0,0
41,Australian,Divorced,Bachelors,USA,Work,191,10757,34809,4,1,0,0,0
58,Chinese,Married,Bachelors,France,Tourist,267,11752,180829,17,5,0,0,0
26,German,Divorced,Masters,Australia,Student,233,14723,180728,7,0,0,1,1
64,Indian,Divorced,High School,Germany,Student,51,8290,153657,15,2,0,0,1
21,Australian,Divorced,High School,Canada,Work,129,3957,15363,12,2,1,0,0
60,Chinese,Married,PhD,UK,Student,318,852,133802,2,5,0,0,0
53,Indian,Married,High School,France,Tourist,26,13570,83710,12,1,0,0,1
28,Australian,Divorced,Bachelors,USA,Tourist,19,7948,119993,11,5,1,0,0
50,Canadian,Divorced,Bachelors,France,Work,86,9376,199862,14,1,1,0,1
19,German,Divorced,Bachelors,UK,Work,247,7108,77031,5,5,0,0,0
63,Chinese,Divorced,Bachelors,USA,Work,58,1248,89636,10,0,0,0,1
33,Canadian,Divorced,High School,Canada,Work,111,13374,134438,7,0,0,0,1
43,Indian,Married,Bachelors,UK,Student,189,12667,171277,19,2,1,0,1
67,Chinese,Married,Masters,Australia,Student,278,10411,62496,2,4,0,0,0
62,German,Single,High School,USA,Work,356,14625,37295,3,2,1,0,0
65,British,Single,High School,Canada,Student,291,6219,39488,10,1,0,0,1
45,British,Single,High School,Canada,Tourist,66,1479,64169,7,3,0,0,0
57,Australian,Married,PhD,UK,Student,170,2838,140835,19,0,0,0,1
27,Chinese,Single,Bachelors,USA,Tourist,192,7140,132355,17,5,1,0,0
19,American,Divorced,Bachelors,Germany,Tourist,179,5396,87756,17,5,0,0,0
64,German,Married,Bachelors,Australia,Student,179,2274,68991,5,0,1,0,1
24,British,Married,Bachelors,France,Work,146,11174,166042,8,1,1,0,1
49,Nigerian,Single,Bachelors,Australia,Work,34,13108,56584,5,4,1,0,0
51,Indian,Single,PhD,UK,Tourist,249,12565,24493,16,0,1,0,1
20,British,Married,PhD,Australia,Student,360,12977,60552,10,1,1,0,1
43,Canadian,Single,Masters,Canada,Work,35,12828,36215,15,2,0,0,1
19,Nigerian,Single,High School,UK,Work,54,10778,186476,12,3,1,0,0
60,Australian,Divorced,PhD,Australia,Work,345,8013,7609,5,4,1,0,0
57,British,Divorced,High School,France,Work,197,9110,39241,10,0,1,0,1
44,Canadian,Single,PhD,Germany,Tourist,314,12091,139649,13,1,0,0,1
59,Canadian,Divorced,Masters,Canada,Work,83,8337,179719,5,3,0,0,0
69,Australian,Single,High School,Canada,Tourist,350,3446,70658,2,3,1,0,0
63,Canadian,Divorced,High School,Canada,Work,263,1530,149904,15,2,1,0,0
48,German,Married,PhD,UK,Tourist,316,14692,17465,19,0,0,0,1
34,Australian,Married,Bachelors,Australia,Tourist,268,13161,16352,1,0,1,0,0
58,Chinese,Married,Bachelors,France,Student,51,8743,53797,14,4,1,0,0
38,German,Single,High School,UK,Tourist,298,12301,140923,15,1,0,0,1
34,American,Divorced,Masters,Canada,Work,78,9696,175064,3,3,1,0,0
35,Nigerian,Single,Bachelors,Australia,Work,215,12630,198120,11,3,1,0,0
64,Canadian,Married,Masters,Canada,Student,290,4259,142781,14,3,0,0,0
58,Nigerian,Married,PhD,Australia,Work,340,11458,177949,12,0,1,0,1
22,Indian,Divorced,High School,UK,Work,177,5115,68210,12,4,0,0,0
47,Chinese,Married,Bachelors,Germany,Work,314,9783,93194,14,3,0,0,0
51,Indian,Married,PhD,Germany,Work,350,9776,187752,6,1,1,0,1
67,British,Divorced,Masters,Canada,Tourist,336,8125,47673,10,4,1,0,0
34,American,Single,Masters,UK,Student,197,12074,11495,19,4,0,0,0
36,American,Divorced,Bachelors,USA,Tourist,280,504,112318,18,0,0,0,1
21,British,Married,Bachelors,Canada,Work,290,4741,13582,3,2,1,0,0
43,German,Married,PhD,Canada,Student,301,13539,140054,13,3,1,0,1
60,Canadian,Married,Bachelors,France,Student,359,7653,165649,2,3,0,0,0
26,Australian,Divorced,High School,Canada,Work,37,13009,168946,15,5,0,0,0
28,Australian,Single,Masters,France,Tourist,129,3554,155771,14,5,1,0,0
34,Indian,Divorced,Bachelors,UK,Work,291,13856,105785,11,4,0,0,0
68,Indian,Divorced,Bachelors,Canada,Work,82,13760,25188,0,3,0,0,0
52,Nigerian,Single,PhD,USA,Student,168,5943,170123,19,5,1,1,0
38,German,Married,Bachelors,Australia,Tourist,16,7369,110323,3,0,0,0,1
35,Indian,Divorced,PhD,USA,Student,68,14853,46534,14,1,0,0,1
53,Canadian,Divorced,Bachelors,UK,Tourist,176,14651,142191,16,1,1,0,1
44,American,Single,Masters,UK,Tourist,316,3117,66620,14,4,0,0,0
64,Indian,Married,Masters,France,Tourist,283,7795,100836,4,5,0,0,0
64,Canadian,Divorced,PhD,UK,Work,68,1692,25841,0,2,0,0,0
35,Canadian,Divorced,Bachelors,UK,Work,24,14978,120610,4,0,1,0,1
44,German,Married,Masters,USA,Tourist,149,12621,24346,15,5,1,0,0
53,Nigerian,Divorced,High School,USA,Student,190,6387,74516,11,4,1,0,0
57,American,Single,PhD,Canada,Work,72,9182,120584,13,0,1,0,1
38,Nigerian,Married,Masters,Canada,Work,362,1066,11474,15,3,0,0,0
25,Nigerian,Divorced,Masters,USA,Student,122,1941,162402,1,2,1,0,0
50,Australian,Divorced,Bachelors,Germany,Tourist,171,10682,173188,2,2,0,0,0
35,British,Married,High School,France,Tourist,66,13946,2910,5,0,1,0,1
21,Canadian,Married,Masters,Australia,Work,143,7229,191719,15,3,1,0,1
30,Australian,Divorced,High School,Germany,Student,76,5516,152025,6,3,0,0,0
22,Canadian,Divorced,Bachelors,USA,Tourist,245,14064,127346,4,3,1,0,0
57,Indian,Single,Bachelors,France,Student,361,7509,197025,19,4,1,0,0
40,American,Married,Bachelors,Canada,Student,50,9719,55030,16,5,0,0,0
53,American,Single,Bachelors,Canada,Student,253,4117,44442,11,3,1,0,0
22,Australian,Married,Bachelors,Australia,Student,345,1724,88427,6,1,0,0,1
43,Indian,Divorced,Bachelors,UK,Student,304,9273,39468,16,0,1,0,1
26,German,Single,Masters,Germany,Tourist,288,5089,156538,3,5,0,0,0
38,Australian,Divorced,Bachelors,USA,Work,301,7506,13400,8,3,1,0,0
51,Chinese,Single,PhD,Canada,Tourist,27,4809,71380,8,5,1,0,0
47,Chinese,Married,Bachelors,UK,Tourist,141,8937,53797,3,1,1,1,0
43,Chinese,Divorced,Masters,Australia,Work,78,11825,15231,3,4,0,0,0
63,Chinese,Married,PhD,France,Work,90,9988,124631,6,5,1,0,0
18,Nigerian,Single,PhD,Germany,Student,209,3514,116683,20,3,0,0,0
68,British,Married,Bachelors,UK,Tourist,104,8738,20385,18,5,1,0,0
46,Chinese,Married,Masters,France,Work,222,4806,89922,0,3,0,0,0
51,Chinese,Single,Bachelors,USA,Work,358,7139,60094,20,5,0,0,0
61,German,Single,Bachelors,UK,Tourist,341,7857,85106,19,3,0,0,0
60,British,Divorced,PhD,Australia,Tourist,29,12442,3313,10,3,1,0,0
34,Nigerian,Married,High School,Australia,Student,278,8479,55032,17,0,0,0,1
32,Chinese,Single,Masters,Australia,Tourist,98,13817,40162,4,4,0,0,0
26,Indian,Divorced,Masters,France,Work,27,8645,155154,10,0,0,0,1
60,German,Single,PhD,Canada,Student,339,10945,138819,9,4,0,0,0
25,Canadian,Single,PhD,Germany,Tourist,299,6433,46865,19,3,0,0,0
21,Nigerian,Divorced,Bachelors,Canada,Student,99,10220,122531,20,0,1,0,1
21,German,Divorced,Masters,Australia,Student,284,2742,167778,3,4,1,0,0
60,British,Single,High School,Australia,Tourist,24,9321,117520,9,4,0,0,0
18,American,Single,High School,Germany,Work,342,12964,54710,8,5,0,0,0
49,Indian,Divorced,Bachelors,Canada,Student,244,14951,47155,5,3,1,0,0
29,Chinese,Single,Masters,France,Work,303,11088,95933,9,1,1,0,1
68,British,Single,PhD,Australia,Tourist,225,10285,154688,9,4,1,0,0
29,Indian,Divorced,PhD,Canada,Work,184,4888,125488,7,4,1,0,0
60,Nigerian,Divorced,High School,UK,Work,250,14156,3776,11,4,1,1,0
23,American,Divorced,Bachelors,Germany,Student,280,7269,84278,7,2,0,0,1
62,Canadian,Divorced,High School,France,Student,271,9128,190562,7,2,0,0,0
32,Canadian,Single,Masters,USA,Student,96,11991,36057,16,0,0,1,1
33,American,Single,High School,Canada,Tourist,357,10546,127183,11,3,0,0,0
59,Indian,Married,High School,Australia,Student,209,1290,10185,6,5,0,0,0
36,British,Married,Bachelors,France,Tourist,218,10166,112996,2,5,0,0,0
34,German,Divorced,PhD,UK,Tourist,198,13580,15540,16,2,1,0,1
31,Indian,Married,Masters,USA,Student,238,7112,155403,6,5,0,0,0
27,Australian,Married,Masters,UK,Student,340,3123,190848,7,1,1,0,1
58,British,Married,PhD,Australia,Student,141,6930,197153,13,2,1,0,1
65,Nigerian,Married,PhD,Australia,Tourist,91,2549,89308,14,1,1,0,1
47,Nigerian,Single,High School,Australia,Work,284,14927,11920,18,3,1,0,0
64,Australian,Single,High School,France,Work,252,12193,78893,17,5,0,0,0
56,American,Married,High School,Germany,Work,94,5528,35397,17,5,1,0,0
28,Australian,Divorced,Masters,Canada,Student,220,2460,112379,13,4,0,0,0
60,Australian,Married,Bachelors,Germany,Student,32,9823,147862,15,4,0,0,0
59,Chinese,Divorced,High School,Germany,Tourist,141,10789,94711,13,3,1,0,0
56,Canadian,Single,High School,UK,Student,200,1277,39519,10,0,0,0,1
60,German,Divorced,High School,USA,Work,176,3850,61428,18,5,0,0,0
26,British,Married,Masters,UK,Tourist,226,6711,1362,18,3,0,0,0
52,German,Single,Masters,France,Work,135,11820,38347,12,4,1,0,0
42,Chinese,Single,Masters,UK,Student,329,12931,24120,3,4,0,0,0
20,Chinese,Divorced,Bachelors,Australia,Work,53,8041,92183,8,2,1,0,1
49,Chinese,Single,Bachelors,USA,Work,263,3530,13352,16,1,0,0,0
37,British,Married,Masters,France,Work,246,1204,175866,16,3,0,0,0
61,Nigerian,Married,PhD,Canada,Tourist,322,12021,192716,19,2,1,0,1
22,German,Single,PhD,Australia,Tourist,167,8453,159826,14,2,0,0,1
23,Indian,Single,PhD,Canada,Tourist,227,11759,52712,9,5,1,0,0
19,Canadian,Single,Masters,UK,Tourist,65,14686,16965,0,0,1,0,1
20,Chinese,Single,Masters,UK,Student,155,4446,137682,10,4,1,0,0
32,British,Divorced,Masters,Germany,Tourist,357,6820,30959,13,2,1,0,1
24,Nigerian,Married,Masters,Germany,Student,8,14646,116135,1,2,1,0,1
57,Indian,Single,Bachelors,Australia,Work,268,5206,180867,6,0,1,0,1
63,British,Single,High School,UK,Student,286,13095,20313,0,4,0,0,0
68,Indian,Divorced,High School,Canada,Student,124,7514,98781,14,5,0,0,0
24,Canadian,Divorced,Bachelors,France,Tourist,333,11292,8670,5,3,1,0,0
45,Canadian,Married,Masters,Canada,Tourist,205,7744,162470,16,0,1,1,1
19,British,Single,PhD,USA,Student,286,14068,176518,9,2,1,0,1
68,Australian,Married,Bachelors,France,Student,209,13183,9785,2,3,1,0,0
25,Nigerian,Single,High School,Australia,Student,31,8185,49127,17,5,0,0,0
18,German,Single,High School,Canada,Student,166,13000,189301,19,5,1,0,0
23,Canadian,Single,Masters,France,Work,70,10068,22673,3,4,1,0,0
54,Chinese,Single,High School,UK,Student,114,14848,105097,2,3,0,0,0
68,Chinese,Single,High School,France,Work,361,10124,139672,10,0,0,0,1
30,Chinese,Single,Masters,UK,Student,231,2347,168655,10,5,0,0,0
34,German,Married,PhD,USA,Tourist,79,8987,171844,2,2,1,0,0
30,German,Single,High School,Canada,Tourist,178,3896,18304,15,1,0,0,1
34,Nigerian,Divorced,PhD,Canada,Tourist,267,12920,149111,3,3,1,0,0
64,Indian,Married,PhD,Canada,Tourist,171,7961,105115,4,4,1,0,0
55,Canadian,Married,PhD,USA,Work,280,3535,136337,16,4,0,0,0
60,Nigerian,Single,Bachelors,USA,Tourist,100,8916,93622,6,0,0,0,1
31,German,Divorced,PhD,Germany,Student,232,9138,87893,4,3,0,0,0
26,Australian,Married,High School,France,Student,304,4447,193964,6,2,0,0,1
52,German,Married,High School,Germany,Work,313,9040,43378,9,0,0,0,0
35,Canadian,Divorced,Masters,Germany,Student,126,1852,25302,17,2,0,0,0
38,German,Divorced,Bachelors,Australia,Tourist,265,5758,43360,11,2,0,0,0
38,Indian,Married,Bachelors,USA,Tourist,353,8811,62054,16,1,0,0,1
19,Australian,Divorced,PhD,Canada,Tourist,257,724,54018,5,2,0,0,0
26,Nigerian,Single,Bachelors,USA,Tourist,160,4482,103442,3,2,0,0,0
52,Australian,Single,Masters,UK,Work,107,5800,51779,18,3,1,0,1
27,Canadian,Single,High School,Australia,Student,121,1710,115995,0,3,0,0,0
60,Chinese,Single,PhD,Australia,Tourist,98,1253,132886,7,1,0,0,1
22,Australian,Married,Masters,UK,Student,19,4484,75385,12,3,0,0,0
30,Indian,Divorced,Masters,USA,Student,221,3656,25067,17,2,0,0,0
41,Indian,Single,Bachelors,France,Student,13,10097,136138,20,1,0,0,1
26,Nigerian,Divorced,High School,France,Work,192,11458,92566,20,1,0,0,1
25,Indian,Married,PhD,France,Work,301,3593,196579,1,1,0,0,1
29,Canadian,Married,High School,Germany,Student,225,2455,55414,11,4,1,0,0
28,Nigerian,Divorced,Masters,Canada,Tourist,269,12686,13074,19,4,0,0,0
30,British,Divorced,High School,Australia,Tourist,357,4783,21747,18,5,1,0,0
39,Australian,Single,Masters,Canada,Work,160,10912,186246,8,3,1,0,0
52,American,Divorced,Masters,France,Work,283,10270,14808,14,1,1,0,1
43,Nigerian,Single,PhD,USA,Work,118,9430,171518,17,0,1,0,1
30,German,Married,PhD,Australia,Work,242,12689,89981,18,3,1,0,0
44,Australian,Divorced,High School,Canada,Student,120,3732,97114,17,4,0,0,0
38,British,Married,High School,Australia,Student,31,13357,28684,8,3,0,0,0
60,American,Divorced,High School,Canada,Tourist,132,1427,173175,1,5,1,0,0
46,Nigerian,Divorced,Bachelors,France,Tourist,297,7442,134764,16,0,0,0,1
39,American,Divorced,Bachelors,Canada,Student,165,12218,83875,17,1,0,0,1
64,British,Single,Masters,France,Work,152,9991,51611,11,1,1,1,1
37,British,Married,PhD,France,Student,52,2608,95475,18,3,0,0,0
48,German,Divorced,Bachelors,UK,Tourist,228,4625,41989,18,2,1,0,0
60,British,Single,High School,Germany,Tourist,272,7466,113064,17,3,1,0,0
24,Nigerian,Married,Masters,USA,Student,149,10582,109046,19,0,1,0,1
40,Indian,Divorced,PhD,Australia,Tourist,257,8101,166805,0,4,0,0,0
30,Nigerian,Single,Masters,Germany,Tourist,161,7431,55341,17,3,1,0,0
63,German,Married,Bachelors,Australia,Work,160,2982,183265,16,1,0,0,0
24,American,Married,Bachelors,USA,Work,221,2694,87637,1,3,1,0,0
45,American,Divorced,High School,USA,Tourist,240,4896,193349,13,4,1,0,0
62,Australian,Married,Masters,Canada,Tourist,243,4296,7176,16,5,1,0,0
63,British,Single,PhD,USA,Tourist,123,1375,78249,13,3,1,0,1
55,Australian,Divorced,PhD,France,Work,40,7831,95559,5,4,1,0,0
52,Chinese,Divorced,Masters,France,Tourist,184,8702,88940,16,5,0,0,0
53,American,Divorced,Masters,France,Student,49,8655,30525,5,0,1,0,1
58,Australian,Married,High School,Canada,Work,216,1441,198919,19,2,0,0,0
47,Nigerian,Divorced,Masters,USA,Tourist,263,8276,45786,2,1,1,0,1
53,Nigerian,Married,PhD,Germany,Student,335,8315,111835,8,1,1,0,1
